28,32,3
38,32,3
26,32,3
31,9,6
36,9,6
39,9,6
30,9,6
12,9,6
28,9,6
26,9,6
19,9,6
18,9,6
15,9,6
37,31,6
33,9,6
13,9,6
38,9,6
30,23,9
12,23,9
18,35,9
13,23,9
14,35,9
15,23,9
33,23,9
19,35,9
19,23,9
12,35,9
38,35,9
31,35,9
26,35,9
38,23,9
14,23,9
31,23,9
26,23,9
28,23,9
13,35,9
39,23,9
18,23,9
28,35,9
30,35,9
36,23,9
15,35,9
29,23,9
36,35,9
34,36,13
32,38,15
37,35,15
39,35,15
32,26,15
32,28,15
27,30,16
30,27,16
26,22,18
37,32,18
39,32,18
34,15,19
13,34,20
13,27,20
15,34,20
39,27,20
15,27,20
37,27,20
27,34,20
39,34,20
19,27,20
19,34,20
26,33,21
14,22,21
28,22,21
31,22,21
38,22,21
38,33,21
32,34,21
33,22,21
15,22,21
13,22,21
36,22,21
12,22,21
30,22,21
36,33,21
30,33,21
28,33,21
39,22,21
31,37,22
34,18,22
27,18,22
34,13,24
34,30,24
34,19,24
33,39,24
34,27,24
27,13,24
27,15,24
19,29,24
27,19,24
19,22,24
29,19,24
34,39,24
29,18,24
18,29,24
27,39,24
27,37,24
37,36,26
12,32,27
12,21,27
36,21,27
26,21,27
28,21,27
38,21,27
18,22,27
27,31,27
32,36,28
9,26,30
9,28,30
9,30,30
9,31,30
9,33,30
9,19,30
38,20,30
9,18,30
9,15,30
9,36,30
9,38,30
9,39,30
34,31,30
9,13,30
9,12,30
39,20,30
39,29,30
31,27,31
37,33,31
37,34,32
30,37,32
37,30,32
18,20,33
31,10,33
31,20,33
14,20,33
15,10,33
34,32,33
27,32,33
27,35,33
16,10,33
28,20,33
32,39,33
26,20,33
32,37,33
36,20,33
25,32,33
12,20,33
15,20,33
33,20,33
37,9,34
27,22,35
19,20,36
19,10,36
15,29,36
36,10,36
17,10,36
34,35,36
18,10,36
12,10,36
37,10,36
26,10,36
28,10,36
27,10,36
13,10,36
25,10,36
30,10,36
13,20,36
39,10,36
38,10,36
34,10,36
14,10,36
33,10,36
31,34,36
25,34,38
16,36,39
34,33,39
37,23,39
9,35,39
17,36,39
25,36,39
9,23,39
14,32,39
30,34,40
27,23,41
29,39,42
27,9,42
16,32,43
27,20,43
17,28,43
31,32,43
32,31,43
16,34,43
35,13,45
35,31,45
39,16,45
35,14,45
35,15,45
35,18,45
35,30,45
19,25,45
35,19,45
31,16,45
32,35,45
35,28,45
35,26,45
23,39,45
35,38,45
35,36,45
23,38,45
23,36,45
23,33,45
23,31,45
15,17,45
33,16,45
23,30,45
12,29,45
35,12,45
23,12,45
23,13,45
23,14,45
23,15,45
23,18,45
23,19,45
23,26,45
23,28,45
23,29,45
15,25,45
30,17,48
13,29,48
30,25,48
17,30,48
9,29,48
25,30,48
19,17,50
34,9,50
34,22,50
34,23,50
32,33,51
32,27,51
35,9,51
23,9,51
32,25,51
9,22,51
37,18,52
37,22,53
34,20,53
38,29,54
16,39,54
17,15,54
23,35,54
25,19,54
25,15,54
13,32,54
16,31,54
16,33,54
37,16,55
16,18,55
35,23,57
15,21,57
33,14,57
25,18,58
17,18,59
30,21,59
37,20,60
37,25,60
13,25,60
13,17,60
27,16,60
33,17,60
13,14,60
13,16,60
17,19,60
29,9,60
29,15,60
19,21,60
39,17,60
29,20,60
19,16,60
39,25,60
15,16,60
12,30,63
31,25,63
36,30,63
9,20,63
35,39,63
35,27,65
36,34,65
28,30,65
35,22,66
9,10,66
33,21,67
39,21,67
34,21,67
13,21,67
36,32,68
32,15,68
17,31,68
33,28,69
23,22,69
33,30,69
33,36,69
33,37,69
33,38,69
32,23,69
28,29,69
33,26,69
33,34,71
32,16,71
17,39,72
16,27,72
16,19,72
16,35,72
16,15,72
16,13,72
39,33,72
17,33,72
36,29,72
14,11,72
30,29,72
25,13,72
28,11,72
38,11,72
26,11,72
17,13,72
25,39,72
25,37,72
12,11,72
25,31,72
33,32,72
17,34,73
31,33,75
23,20,75
25,16,75
35,37,75
17,22,75
31,29,78
35,32,78
15,32,78
29,10,78
19,32,78
35,10,78
27,29,78
35,20,78
35,34,80
17,20,81
32,19,81
32,14,81
29,12,81
23,10,81
29,22,81
26,29,84
34,37,84
32,12,84
37,17,86
33,31,87
35,33,90
17,35,90
31,17,90
34,29,90
25,20,90
22,26,90
33,35,90
25,35,90
33,27,92
16,20,93
25,33,93
9,14,93
34,16,95
29,13,96
25,22,96
27,33,96
17,23,99
31,21,99
16,22,100
37,21,101
16,37,104
22,28,105
23,27,105
22,15,105
22,30,105
22,14,105
22,13,105
22,12,105
22,31,105
22,33,105
22,39,105
22,38,105
22,36,105
32,13,107
20,23,108
25,23,108
22,18,108
