Source,Target
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,9
1,9
1,9
1,9
1,9
1,9
1,9
1,9
1,9
1,9
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,32
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,11
2,18
2,18
2,18
2,18
2,18
2,18
2,18
2,18
2,18
2,18
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,26
2,27
2,27
2,27
2,27
2,27
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,35
2,35
2,35
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,12
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,13
5,20
5,20
5,20
5,21
5,21
5,21
5,21
5,21
5,21
5,28
5,28
5,28
5,28
5,28
5,28
5,28
5,28
5,28
5,28
5,29
5,29
5,29
5,29
5,37
5,37
5,37
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,14
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,22
6,22
6,22
6,22
6,22
6,22
6,22
6,22
6,22
6,22
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,31
6,31
6,31
6,38
6,38
6,39
6,39
6,39
6,39
6,39
8,1
8,1
8,10
8,10
8,10
8,10
8,10
8,10
8,16
8,16
8,16
8,16
8,16
8,16
8,16
8,21
8,21
8,21
8,22
8,23
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,30
8,30
8,34
8,34
9,1
9,10
9,10
9,10
9,16
9,16
9,16
9,27
9,27
9,27
9,27
9,27
9,27
9,27
9,27
9,27
9,27
9,34
10,2
10,8
10,8
10,8
10,8
10,8
10,8
10,9
10,9
10,9
10,9
10,11
10,11
10,11
10,12
10,12
10,12
10,12
10,13
10,13
10,13
10,13
10,14
10,14
10,14
10,15
10,15
10,15
10,16
10,16
10,16
10,16
10,16
10,18
10,19
10,22
10,22
10,22
10,23
10,24
10,25
10,27
10,27
10,27
10,27
10,27
10,27
10,27
10,27
10,27
10,27
10,30
10,30
10,34
10,34
10,57
10,58
10,58
10,58
10,58
10,59
10,59
10,60
10,60
10,60
10,61
10,61
10,61
10,62
10,62
10,62
10,64
10,64
10,64
10,64
10,65
10,65
10,65
10,65
10,66
10,66
10,66
10,67
10,67
10,67
10,67
10,68
10,68
10,68
10,68
10,69
10,69
10,69
10,69
10,70
10,70
10,70
10,71
10,71
10,71
10,71
11,2
11,10
11,10
11,10
11,16
11,16
11,16
11,27
11,27
11,27
11,27
11,27
11,27
11,27
11,27
11,27
11,27
11,34
11,46
12,5
12,5
12,8
12,10
12,10
12,10
12,10
12,10
12,16
12,16
12,16
12,16
12,16
12,17
12,18
12,21
12,22
12,23
12,27
12,27
12,27
12,27
12,27
12,27
12,27
12,27
12,27
12,27
12,30
12,34
13,5
13,10
13,10
13,10
13,10
13,16
13,16
13,16
13,16
13,27
13,27
13,27
13,27
13,27
13,27
13,27
13,27
13,27
13,27
13,34
14,6
14,6
14,6
14,6
14,9
14,10
14,10
14,10
14,10
14,13
14,13
14,16
14,16
14,16
14,16
14,17
14,17
14,21
14,21
14,21
14,22
14,25
14,27
14,27
14,27
14,27
14,27
14,27
14,27
14,27
14,27
14,27
14,29
14,33
14,34
15,6
15,6
15,10
15,10
15,10
15,10
15,10
15,16
15,16
15,16
15,16
15,16
15,16
15,16
15,22
15,27
15,27
15,27
15,27
15,27
15,27
15,27
15,27
15,27
15,27
15,30
15,34
15,46
16,1
16,8
16,8
16,8
16,8
16,8
16,8
16,9
16,9
16,9
16,9
16,10
16,10
16,10
16,10
16,10
16,10
16,10
16,11
16,11
16,11
16,12
16,12
16,12
16,12
16,13
16,13
16,13
16,13
16,14
16,14
16,14
16,15
16,15
16,15
16,17
16,18
16,19
16,21
16,22
16,22
16,23
16,24
16,25
16,26
16,26
16,26
16,26
16,27
16,27
16,27
16,27
16,27
16,27
16,27
16,27
16,27
16,27
16,28
16,28
16,28
16,29
16,29
16,30
16,30
16,30
16,30
16,31
16,34
16,34
16,64
16,64
16,64
16,64
16,65
16,65
16,65
16,65
16,66
16,66
16,66
16,67
16,67
16,67
16,67
16,68
16,68
16,68
16,68
16,69
16,69
16,69
16,69
16,70
16,70
16,70
16,71
16,71
16,71
16,71
17,1
17,8
17,10
17,10
17,10
17,14
17,16
17,16
17,16
17,16
17,22
17,27
17,27
17,27
17,27
17,27
17,27
17,27
17,27
17,27
17,27
17,30
17,34
17,34
18,2
18,8
18,8
18,9
18,10
18,10
18,10
18,10
18,11
18,12
18,13
18,14
18,15
18,16
18,16
18,16
18,16
18,16
18,17
18,19
18,20
18,21
18,22
18,22
18,23
18,27
18,27
18,27
18,27
18,27
18,27
18,27
18,27
18,27
18,27
18,34
19,10
19,10
19,10
19,16
19,16
19,16
19,16
19,27
19,27
19,27
19,27
19,27
19,27
19,27
19,27
19,27
19,27
19,34
19,46
20,10
20,16
20,27
20,27
20,27
20,27
20,27
20,27
20,27
20,27
20,27
20,27
20,30
20,34
21,8
21,10
21,10
21,14
21,16
21,16
21,16
21,22
21,22
21,23
21,27
21,27
21,27
21,27
21,27
21,27
21,27
21,27
21,27
21,27
21,30
21,34
21,34
22,6
22,8
22,8
22,8
22,8
22,9
22,9
22,9
22,10
22,10
22,10
22,10
22,10
22,10
22,10
22,11
22,11
22,12
22,12
22,12
22,13
22,13
22,13
22,14
22,14
22,14
22,15
22,15
22,16
22,16
22,16
22,16
22,16
22,16
22,16
22,17
22,17
22,17
22,17
22,18
22,18
22,18
22,18
22,19
22,19
22,19
22,20
22,20
22,20
22,21
22,21
22,21
22,21
22,21
22,23
22,23
22,24
22,24
22,24
22,24
22,25
22,25
22,25
22,26
22,26
22,26
22,27
22,27
22,27
22,27
22,27
22,27
22,27
22,27
22,27
22,27
22,28
22,28
22,28
22,28
22,29
22,29
22,29
22,30
22,30
22,30
22,30
22,31
22,31
22,31
22,31
22,32
22,32
22,32
22,33
22,33
22,33
22,34
22,34
22,34
22,34
22,34
22,35
22,35
22,35
22,35
22,36
22,36
22,36
22,37
22,37
22,37
22,38
22,38
22,38
22,39
22,39
22,39
22,39
22,40
22,40
22,40
22,40
22,41
22,41
22,41
22,41
22,42
22,42
22,42
22,42
22,43
22,43
22,43
22,43
22,44
22,44
22,44
22,45
22,45
22,45
22,45
22,46
22,46
22,46
22,46
22,47
22,47
22,47
22,47
22,48
22,48
22,49
22,49
22,50
22,50
22,51
22,51
22,51
22,52
22,52
22,53
22,53
22,54
22,54
22,55
22,55
22,55
22,56
22,56
22,56
22,57
22,57
22,58
22,58
22,59
22,59
22,59
22,60
22,60
22,61
22,61
22,62
22,62
22,62
22,63
22,63
22,63
22,64
22,64
22,64
22,65
22,65
22,65
22,66
22,66
22,67
22,67
22,67
22,68
22,68
22,69
22,69
22,70
22,70
22,71
23,6
23,8
23,8
23,8
23,9
23,9
23,10
23,10
23,10
23,10
23,11
23,11
23,12
23,12
23,13
23,13
23,14
23,14
23,15
23,15
23,16
23,16
23,16
23,16
23,17
23,17
23,18
23,18
23,18
23,19
23,19
23,20
23,20
23,21
23,21
23,21
23,22
23,22
23,22
23,24
23,24
23,25
23,25
23,26
23,26
23,27
23,27
23,27
23,27
23,27
23,27
23,27
23,27
23,27
23,27
23,28
23,29
23,30
23,30
23,31
23,31
23,32
23,33
23,34
23,34
23,34
23,35
23,36
23,37
23,38
23,39
23,40
23,41
23,42
23,43
23,44
23,45
23,46
23,46
23,46
23,47
23,48
23,48
23,49
23,49
23,50
23,50
23,51
23,51
23,52
23,52
23,53
23,53
23,54
23,54
23,55
23,55
23,56
23,56
23,57
23,57
23,58
23,58
23,59
23,59
23,60
23,60
23,61
23,61
23,62
23,62
23,63
23,63
23,64
23,64
23,65
23,65
23,66
23,66
23,67
23,67
23,68
23,69
23,69
23,70
23,70
23,71
24,1
24,8
24,9
24,10
24,10
24,11
24,16
24,16
24,17
24,18
24,19
24,20
24,21
24,22
24,22
24,23
24,25
24,26
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,27
24,28
24,29
24,30
24,30
24,31
24,32
24,33
24,34
24,35
24,36
24,37
24,38
24,39
24,40
24,41
24,42
24,43
24,45
24,46
24,64
25,1
25,1
25,8
25,9
25,10
25,10
25,10
25,11
25,12
25,13
25,14
25,15
25,16
25,16
25,16
25,16
25,17
25,18
25,19
25,20
25,21
25,22
25,22
25,23
25,24
25,26
25,27
25,27
25,27
25,27
25,27
25,27
25,27
25,27
25,28
25,30
25,34
25,43
25,44
25,45
25,46
25,47
25,47
25,48
25,49
25,50
25,51
25,52
25,53
25,54
25,55
25,56
25,57
25,58
25,59
25,60
25,61
25,62
25,63
25,64
25,65
25,66
25,67
26,2
26,8
26,10
26,16
26,16
26,16
26,16
26,16
26,22
26,23
26,24
26,27
26,27
26,34
26,39
27,8
27,8
27,8
27,8
27,8
27,8
27,8
27,8
27,8
27,8
27,9
27,9
27,9
27,9
27,9
27,9
27,9
27,9
27,9
27,9
27,10
27,10
27,10
27,10
27,10
27,10
27,10
27,10
27,10
27,10
27,11
27,11
27,11
27,11
27,11
27,11
27,11
27,11
27,11
27,11
27,12
27,12
27,12
27,12
27,12
27,12
27,12
