17,34,3
22,13,3
29,13,3
17,13,3
22,34,3
37,13,3
28,34,3
23,13,3
28,13,3
9,13,3
36,34,3
23,34,3
27,34,3
24,13,3
9,34,3
27,13,3
24,34,3
36,13,3
25,13,3
35,13,3
26,34,3
35,34,3
26,13,3
39,34,3
33,34,3
33,13,3
32,34,3
21,13,3
39,13,3
32,13,3
18,34,3
38,34,3
21,34,3
31,34,3
37,34,3
31,13,3
18,13,3
29,34,3
38,13,3
23,11,9
35,16,12
29,16,12
33,16,12
33,11,12
29,11,12
27,11,12
31,11,12
35,11,12
27,16,12
32,16,12
28,11,12
32,11,12
31,16,12
28,16,12
18,16,12
38,16,12
39,11,12
21,16,12
21,11,12
18,11,12
38,11,12
39,16,12
22,11,12
22,16,12
37,16,12
37,11,12
9,11,12
26,11,12
20,11,12
25,16,12
36,11,12
25,11,12
36,16,12
24,16,12
20,16,12
24,11,12
9,16,12
23,16,12
13,23,15
13,22,15
13,21,15
13,18,15
13,17,15
13,9,15
34,9,15
31,19,15
18,19,15
21,19,15
20,19,15
33,19,15
25,19,15
26,19,15
24,19,15
27,19,15
28,19,15
29,19,15
13,39,15
13,38,15
13,37,15
13,36,15
13,35,15
13,33,15
13,32,15
13,31,15
13,29,15
13,28,15
13,27,15
13,26,15
13,25,15
13,24,15
37,19,15
34,21,15
34,18,15
34,22,15
34,23,15
34,24,15
34,26,15
34,27,15
34,28,15
34,29,15
34,31,15
34,32,15
34,33,15
34,35,15
34,36,15
38,19,15
34,37,15
34,38,15
34,39,15
9,19,15
34,17,15
36,19,15
35,19,15
39,19,15
13,34,18
34,13,18
22,12,24
17,12,24
31,12,24
23,12,24
25,12,24
38,12,24
37,12,24
26,12,24
33,12,24
39,12,24
29,12,24
21,12,24
35,12,24
27,12,24
21,18,25
34,16,27
34,11,27
33,24,27
13,16,27
9,30,30
31,30,30
33,30,30
36,12,30
28,12,30
32,12,30
39,30,30
27,30,30
35,30,30
25,20,30
22,30,30
21,30,30
38,30,30
26,30,30
25,30,30
17,30,30
29,30,30
34,19,30
37,30,30
13,19,30
20,12,30
24,12,30
18,17,32
29,22,32
17,11,32
26,21,33
35,25,36
34,12,39
13,12,39
31,23,39
38,27,41
37,26,43
17,16,44
28,22,45
34,30,45
11,23,45
13,30,45
39,27,46
32,24,46
27,21,49
24,20,50
22,19,51
34,25,52
20,18,52
39,15,54
36,26,54
9,15,54
25,15,54
23,19,54
23,15,54
36,15,54
22,15,54
17,15,54
37,15,54
31,15,54
29,15,54
21,15,54
29,10,54
18,15,54
38,15,54
33,15,54
26,15,54
35,15,54
20,15,54
27,15,54
32,15,54
28,15,54
22,10,55
21,10,55
31,10,55
38,10,55
23,10,55
9,10,56
37,10,56
39,10,57
18,10,57
17,10,57
25,10,57
33,10,57
26,10,57
35,10,57
27,10,57
16,39,60
11,39,60
11,38,60
11,9,60
11,18,60
11,20,60
11,21,60
11,22,60
11,24,60
11,25,60
11,26,60
11,27,60
11,28,60
11,29,60
11,37,60
11,31,60
11,32,60
11,33,60
11,35,60
11,36,60
16,9,60
16,18,60
16,20,60
16,21,60
16,22,60
16,23,60
16,24,60
16,25,60
16,27,60
16,28,60
16,29,60
16,31,60
16,32,60
16,33,60
16,35,60
16,36,60
16,37,60
16,38,60
16,34,63
11,34,63
16,13,63
11,17,66
20,10,67
32,10,69
13,15,69
28,14,69
28,10,69
36,10,69
34,15,69
24,10,69
34,10,70
32,14,72
31,14,72
20,14,72
27,14,72
35,14,72
26,14,72
36,14,72
24,14,72
23,14,72
37,14,72
39,14,72
38,14,72
18,14,72
19,39,75
19,38,75
19,37,75
19,36,75
19,35,75
19,33,75
19,31,75
11,19,75
16,19,75
19,29,75
19,28,75
19,27,75
19,26,75
19,25,75
19,24,75
19,9,75
19,21,75
19,20,75
19,18,75
19,34,78
19,13,78
11,12,84
19,16,87
19,11,87
34,14,87
16,12,90
11,30,90
21,36,94
19,12,99
12,17,105
12,21,105
12,22,105
12,39,105
12,23,105
12,38,105
12,37,105
12,25,105
12,26,105
12,35,105
12,33,105
12,31,105
12,29,105
12,27,105
19,30,105
12,34,108
12,13,108
16,15,114
11,15,114
11,13,115
11,10,115
19,17,116
12,11,117
17,28,120
12,36,120
12,32,120
12,28,120
12,24,120
12,19,120
12,20,120
24,30,121
36,30,121
28,30,121
18,21,125
16,10,129
19,15,129
11,14,132
12,16,132
19,10,132
16,14,132
24,33,135
22,38,140
18,30,147
19,14,147
30,31,150
30,29,150
30,27,150
30,39,150
30,26,150
30,38,150
30,17,150
30,25,150
30,22,150
30,37,150
20,25,150
30,35,150
30,21,150
30,33,150
30,9,150
20,34,151
30,34,153
33,14,153
21,14,153
30,13,153
12,15,159
17,18,160
22,29,160
30,11,162
30,19,165
21,26,165
32,30,166
22,28,170
12,10,172
24,32,175
25,14,178
25,35,180
13,20,184
25,34,188
30,23,188
29,14,188
9,12,193
23,31,195
27,38,195
16,26,197
16,30,199
20,24,200
30,15,204
30,10,206
17,14,211
12,14,215
18,20,215
26,37,215
26,36,215
20,30,216
12,30,216
12,18,216
16,17,220
23,30,220
17,19,220
30,14,222
27,39,225
21,27,230
19,32,233
13,10,247
19,22,255
10,29,255
10,22,260
10,21,260
10,38,260
10,23,260
10,31,260
10,34,263
11,16,263
10,9,265
10,37,265
9,14,268
19,23,270
15,17,270
15,18,270
15,20,270
10,17,270
15,21,270
15,39,270
10,18,270
15,22,270
15,23,270
15,25,270
15,26,270
15,27,270
15,38,270
15,28,270
15,29,270
15,31,270
15,32,270
15,33,270
15,35,270
15,37,270
15,36,270
10,27,270
10,35,270
10,25,270
15,9,270
10,33,270
10,26,270
10,39,270
10,11,272
15,34,273
15,13,273
13,11,277
15,11,282
15,16,282
10,19,285
15,19,285
10,20,290
15,12,294
10,30,295
10,36,300
10,32,300
10,24,300
15,30,300
10,28,300
10,13,308
10,16,312
10,12,314
10,15,324
15,10,327
13,14,339
14,28,345
14,24,360
14,26,360
14,27,360
14,36,360
14,31,360
14,32,360
14,35,360
14,23,360
14,37,360
14,20,360
14,18,360
14,38,360
14,39,360
14,34,363
14,11,372
14,16,372
14,19,375
14,30,390
15,24,415
36,21,440
14,15,454
10,14,466
30,36,480
30,28,480
30,24,480
30,32,492
30,20,501
30,12,504
30,16,507
14,22,513
18,12,519
14,12,534
15,14,542
28,17,570
8,9,638
8,17,640
26,16,642
8,26,646
8,21,650
8,32,660
8,25,664
8,18,665
8,20,667
8,38,668
8,33,669
38,22,670
8,24,672
8,13,672
8,37,673
8,34,682
8,16,690
14,33,690
14,29,690
14,25,690
14,21,690
8,29,694
34,20,695
8,36,701
8,22,702
14,9,703
8,12,705
8,28,706
14,17,713
30,18,715
8,31,730
8,35,735
8,11,740
8,19,745
24,15,749
8,14,750
8,23,763
8,15,770
8,27,775
32,19,775
8,10,792
22,14,812
20,13,828
8,30,840
14,13,915
12,9,925
17,8,980
16,11,1007
14,10,1055
9,8,1074
26,8,1094
21,8,1102
37,8,1125
35,8,1127
34,8,1127
32,8,1132
36,8,1133
22,8,1136
31,8,1138
20,8,1143
13,8,1144
11,8,1148
18,8,1153
25,8,1156
38,8,1160
24,8,1164
33,8,1165
23,8,1171
16,8,1174
29,8,1186
27,8,1203
19,8,1205
28,8,1231
39,8,1319
12,8,1352
15,8,1390
14,8,1458
30,8,1572
8,39,1611
10,8,1814
